,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1186,28,9,44,17,4,3,84,27,22,21,12,38,6,6,20,29,5,13,6,6,3,3,2681,103,10,15,23,3,86,6,950,1,41,9,4,1,50,120,8,23,81,2,21,56,11,4,58,96,7,9,3,24,16,19,11,3,4,20,10,18,22,77,9,197
1187,491,23,7,55,1564,40,241,4,33,42,22,116,8,16,8,6,27,27,76,20,179,14,25,30,14,4,457,2,149,15,5,5,9,18,2,20,2,39,6,7,29,13,34,117,2,11,16,4,15,28,8,5,19,32,42,138,9,7,21,51,67,133,16,9
1188,34,12,4,3,17,9,3,8,30,7,30,17,16,14,9,60,6,19,269,7,15,11,5,70,9,5,43,11,6,9,68,164,9,14,4,99,28,13,5,42,3,18,2,29,40,17,15,233,21,49,68,61,74,23,50,6,19,30,27,15,12,7,377,22
1189,177,15,107,10,2,9,76,7,6,19,10,11,7,25,162,3,33,16,20,59,3,230,4,18,37,12,54,164,97,16,8,29,26,17,2,26,40,40,12,11,15,46,158,76,36,5,2,5,9,11,13,8,579,19,48,17,20,13,94,6,10,10,25,13
1190,7,129,5,34,13,14,61,110,20,2,23,27,5,15,44,4,5,18,45,42,11,467,9,107,9,6,19,22,30,25,73,9,7,88,33,7,31,9,7,17,3,12,10,3,315,44,56,22,6,45,6,10,6,9,13,7,7,6,6,15,3,3,16,10
1191,16,21,5,2,10,24,28,8,3,33,191,25,31,3,33,16,7,63,76,13,23,42,34,30,41,4,17,97,95,23,4,17,14,6,85,4,42,3,12,5,7,536,5,9,26,68,46,5,26,12,10,43,4,12,7,8,6,8,14,29,72,10,3,2
1192,160,5,211,33,24,2,111,3,22,32,56,10,110,19,14,49,678,62,28,6,6,4,5,14,46,116,21,33,156,16,5,3,4,36,9,24,37,4,5,4,26,19,5,36,5,84,8,14,6,1,53,3,16,26,136,32,7,7,7,81,24,9,6,68
1193,144,261,3,54,28,85,18,20,32,57,3,40,37,28,14,12,96,687,1,22,274,356,8,109,8,24,15,55,15,2003,16,269,23,342,11,32,14,8,61,19,17,15,12,133,7,7,3,20,127,8,3,3,9,193,13,5,6,177,13,5,6,5,87,21
1194,36,37,65,35,9,3,11,17,8,8,8,7,0,1143,37,15,32,33,171,9,8,182,17,11,35,98,14,11,1067,9,5,73,6,3,47,14,3,34,28,44,14,42,9,7,26,870,358,26,9,6,16,25,2,20,4,554,11,19,9,5,36,26,9,30
1195,7,5,13,3,6,33,7,13,48,1,11,21,6,3,11,9,7,450,5,13,13,7,19,2,16,22,22,8,8,63,19,16,5,3,269,9,24,12,7,21,27,5,179,118,11,23,10,9,9,4,10,2847,46,146,20,16,6,14,55,11,14,11,4,20
1196,14,85,1293,10,152,6,8,4,47,9,21,17,8,39,183,8,10,26,49,350,38,8,23,34,11,5,86,29,57,3,9,177,32,2,41,117,2,5,13,9,2,3,194,535,4,17,12,5,15,4,9,706,11,6,2,15,75,9,10,7,41,21,477,25
1197,6,34,11,27,79,9,5,7,132,515,19,9,10,12,42,159,28,1224,565,33,2,8,183,16,10,30,10,7,16,23,4,17,25,5,4,8,4,24,32,125,7,8,24,8,7,4,65,14,15,8,14,7,28,42,3,14,15,54,7,22,23,1039,32,9
1198,10,4,16,21,12,91,13,16,5,80,2,4,36,9,17,14,850,9,122,10,18,145,9,25,7,1,814,1075,12,25,22,10,11,10,5,51,11,12,9,75,126,8,60,11,112,5,30,5,23,167,21,11,316,153,80,5,42,8,18,12,14,65,46,51
1199,19,8,24,3,9,5,4,3,19,93,13,63,23,155,21,24,21,6,22,14,114,12,6,27,4,15,14,17,4,142,4,16,73,71,22,8,4,26,9,8,118,11,10,18,7,10,479,53,4,10,17,4,36,26,601,8,57,25,11,17,26,1343,60,8
1200,3,142,16,15,10,16,4,291,10,45,39,357,100,10,22,22,9,13,21,1079,56,6,6,23,13,51,86,23,3,965,19,115,7,72,6,17,23,7,2,4,3,27,68,41,5,199,93,19,142,32,5,118,24,8,9,31,155,679,14,91,2,38,17,26
1201,6,17,37,17,21,9,29,28,13,253,337,20,3,11,5,9,17,18,16,7,9,23,6,87,5,2,5,184,19,25,11,5,785,2,20,10,48,22,2,19,35,8,8,29,7,9,9,15,1153,7,100,13,7,13,7,10,21,918,6,22,40,5,2795,47
1202,7,21,33,14,7,7,40,2,17,6,30,163,23,41,2518,28,24,38,2312,8,3,9,20,6,10,15,26,5,10,25,48,8,8,45,48,6,8,343,1052,271,100,27,11,88,2,85,38,1,34,28,14,7,16,48,15,49,7,6,7,1399,10,8,20,276
1203,5,8,12,6,153,22,5,27,6,102,7,7,502,18,27,5,16,7,10,5,3,22,1000,33,24,17,11,9,3,29,109,8,6,39,1,14,5,73,6,72,46,5,7,10,33,5,13,23,4,9,28,1514,8,24,3,98,43,24,31,21,21,20,96,19
1204,4,16,42,14,135,17,14,32,44,7,36,4,8,15,261,148,31,12,14,235,243,11,5,52,18,9,11,7,20,29,20,8,13,17,7,119,5,30,26,9,5,31,33,8,14,4,134,3,11,13,13,10,6,21,14,5,9,11,9,7,26,28,21,23
1205,51,18,5,39,536,49,42,189,21,13,1,2,24,26,16,6,27,5,221,24,27,16,119,52,17,496,42,10,10,1752,45,17,13,27,7,6,16,3,1,203,37,10,28,6,21,22,9,7,11,14,574,120,39,12,21,2,18,19,506,10,150,12,8,20
1206,272,61,42,24,12,4,33,37,40,0,12,10,11,14,3,14,175,10,5,4,17,6,7,9,22,391,5,118,76,20,52,3,3,1,24,33,22,12,390,811,9,5,454,298,42,28,14,1533,7,10,5,6,124,17,29,39,20,5,23,3,7,9,15,7
1207,22,7,13,6,246,27,41,12,5,14,11,298,53,5,9,16,231,34,1,392,27,18,37,9,38,7,11,38,8,10,150,9,14,31,52,200,5,11,2,10,81,4,7,8,5,3,15,34,25,17,17,20,35,18,8,80,5,16,11,23,21,18,11,3
1208,723,290,5,468,11,50,37,20,193,4,451,1124,12,12,19,10,2690,17,11,2,10,6,5,37,4,15,1149,47,5,20,94,158,6,24,39,5,13,32,6,49,15,2,31,4,3,178,9,11,6,7,2,7,4,219,9,11,146,30,28,19,1,5,457,6
1209,709,16,440,14,104,39,8,17,13,15,12,6,110,6,390,10,32,365,5,15,22,28,74,7,304,37,12,166,8,5,87,469,4,16,6,254,14,13,12,10,12,5,288,12,70,10,8,413,38,111,18,32,7,15,11,7,1,86,298,1,521,16,27,118
1210,59,9,185,142,21,6,17,19,21,10,3,4,15,49,12,136,38,4,462,87,1,14,20,33,25,12,2,19,9,4,11,8,13,8,35,17,8,3,5,124,46,3,297,8,20,3,44,4,6,16,50,13,2169,7,11,17,18,8,11,124,18,233,4,17
1211,8,4,16,38,98,6,8,12,20,240,7,43,12,13,139,242,6,27,9,13,21,157,16,9,16,16,6,2,12,28,7,5,6,6,204,5,4,45,12,11,1,3,12,225,4,16,59,3,10,5,162,96,38,12,173,6,9,8,22,6,11,5,7,7
1212,8,11,315,16,4,17,5,12,2,6,6,299,13,133,17,25,67,17,7,47,7,13,8,13,105,421,3,25,5,36,13,34,12,2,21,8,8,86,439,152,17,25,20,26,49,26,1,8,7,9,5,11,20,31,205,39,62,16,7,17,6,80,4,11
1213,6,2,12,11,45,10,49,27,11,19,6,2021,13,4,57,6,20,35,21,15,14,20,12,18,15,8,21,57,11,55,9,8,245,187,19,3,51,13,11,168,3,2120,7,7,23,29,2,16,52,5,19,20,150,24,2,52,41,9,45,7,3,8,14,12
1214,14,12,4,51,24,16,13,476,9,13,12,6,24,89,3066,5,13,745,4,16,30,157,62,1700,7,49,16,8,12,17,24,9,6,26,70,124,51,7,7,46,11,97,16,28,49,3,1249,42,4,23,9,9,13,12,67,6,377,4,13,208,22,17,5,27
1215,5,23,10,102,10,12,369,15,43,29,76,3,31,55,34,29,5,14,5,202,24,6,94,7,6,25,8,140,20,26,7,13,11,11,32,78,208,71,25,7,9,18,5,35,2,39,49,24,7,17,26,89,382,12,5,13,5,412,2,13,21,17,222,207
1216,28,4,79,6,3,14,132,319,8,10,13,10,11,17,6,32,8,18,30,33,8,24,8,7,7,236,86,40,20,73,339,10,287,41,6,12,18,11,41,7,13,13,14,33,8,9,23,17,21,50,14,179,14,26,19,15,448,23,10,4,17,10,11,5
1217,13,12,12,12,14,55,2317,40,37,10,16,895,7,1,12,5,54,10,21,6,7,376,31,10,86,9,74,20,11,7,11,8,33,8,10,183,19,35,6,20,30,18,13,11,5,21,6,1,3,34,18,5,32,18,4,8,519,305,6,234,170,8,6,2
1218,29,19,2,1,17,154,16,226,12,16,12,8,105,28,2,9,7,12,9,10,6,77,42,14,6,6,13,18,48,16,33,46,21,19,10,166,6,2,11,10,106,62,6,9,9,19,20,21,6,27,18,449,16,29,9,17,6,24,12,117,14,7,20,9
1219,11,13,2588,9,5,5,9,2982,21,6,24,9,4,18,9,5,4,39,559,42,68,3,11,7,25,18,25,6,382,11,8,25,4,7,5,84,42,6,26,12,628,36,74,18,151,18,85,28,5,31,16,33,23,9,29,6,29,7,25,11,9,4,10,7
1220,17,24,42,10,2,93,5,12,7,34,8,19,388,679,104,3,24,159,11,10,14,31,8,13,4,12,5,3,6,48,31,4,9,15,7,28,14,35,22,16,50,53,31,7,242,37,205,20,3,6,16,25,21,4,37,19,3,31,34,7,15,7,5,7
1221,3,8,301,16,179,9,10,11,12,62,26,13,4,38,7,21,48,24,1723,5,10,40,1101,5,57,25,30,23,9,37,7,273,9,5,26,73,3,15,25,16,8,17,8,298,5,11,6,34,13,11,30,7,15,0,19,56,56,17,337,15,6,31,5,9
1222,6,18,58,23,11,26,6,10,54,9,26,9,50,9,13,9,43,19,32,9,8,23,32,15,11,13,4,4,11,30,25,18,15,87,10,23,34,14,14,13,821,33,13,16,9,26,14,13,27,5,1055,17,5,16,66,15,13,149,2,5,11,5,5,59
1223,33,10,39,5,3,9,17,8,14,16,8,12,4,8,59,4,5,29,11,3,17,3,103,16,36,47,841,99,7,35,12,56,5,14,676,24,10,8,15,16,122,18,5,79,3,223,48,3,21,165,10,2,1,24,42,7,17,4,12,9,0,173,59,3
1224,12,1177,4,3,5,44,112,32,21,7,17,75,135,10,6,5,3,19,14,7,12,3,35,9,4,12,10,80,33,12,2810,100,46,78,26,794,1480,7,16,18,4,110,5,10,10,3,20,15,12,11,6,93,22,156,81,12,6,10,11,15,24,4,16,7
1225,253,39,15,2,15,33,25,25,888,14,17,10,8,159,42,2,13,6,40,8,29,17,12,80,6,10,23,23,10,8,13,11,25,236,8,20,57,4,3,8,8,32,162,33,12,13,13,210,452,49,42,311,0,308,14,255,4,99,469,8,56,41,7,19
1226,12,13,5,117,8,8,24,6,10,55,150,5,23,153,4,20,6,4,4,132,9,5,10,173,3,14,9,13,15,5,17,174,12,34,7,41,5,25,10,15,8,68,1,0,67,19,15,6,15,12,13,7,5,10,13,38,6,1,33,8,15,280,48,2
1227,64,21,10,9,9,43,455,6,48,28,10,14,4,4,1835,33,8,9,26,15,29,9,61,6,88,4,16,8,42,8,7,16,34,9,15,100,21,23,21,13,13,16,17,1169,363,14,14,234,53,94,38,9,6,11,9,10,14,3,5,276,30,6,10,12
1228,20,19,2,8,18,93,5,3,0,35,10,32,3,3,13,11,15,12,55,20,28,6,4,8,7,10,25,9,10,7,37,84,8,4,6,82,11,4,63,26,3,21,311,425,61,12,145,5,6,14,5,9,3,18,18,9,8,86,76,5,3,16,9,287
1229,139,4,39,12,22,37,23,20,9,53,8,5,79,1,13,17,2,11,35,10,18,4,4,6,9,4,7,7,4,14,1871,14,49,10,9,15,18,23,11,11,8,209,511,16,5,8,14,18,7,5,49,149,68,10,7,13,9,3,3,6,12,8,34,221
1230,22,3,10,11,55,50,2,13,13,15,11,49,9,6,8,3,9,13,49,9,7,7,10,1309,3,4,8,162,3,40,193,29,164,23,12,7,11,10,32,27,5,1146,31,12,12,158,25,16,17,201,26,9,11,32,1168,50,3,9,64,18,7,10,208,5
1231,69,8,167,22,137,13,15,30,34,44,6,11,256,18,8,363,17,20,14,4,6,6,26,8,36,5,37,19,24,6,9,328,101,11,6,2,12,8,11,215,12,3,5,11,64,140,66,31,8,22,3,11,10,20,301,16,6,3018,31,1062,12,41,9,7
1232,14,2,9,9,3,4,4,4,27,37,21,41,7,25,47,25,11,10,3,42,53,728,4,13,17,488,8,16,8,6,28,22,11,26,20,17,366,7,19,9,6,8,40,3,17,4,16,6,15,7,30,24,5,702,3,4,14,24,19,19,10,109,18,33
1233,12,64,13,206,164,15,14,6,6,41,23,7,38,45,6,299,4,67,41,10,13,14,6,17,24,286,1,40,67,12,6,7,10,2317,4,58,125,15,8,8,11,6,24,6,439,7,11,1,9,75,15,255,27,36,85,394,11,48,17,2,63,99,33,51
1234,68,5,304,3,95,36,23,125,12,27,39,396,28,20,6,19,5,12,45,429,14,211,178,7,5,10,15,32,102,6,0,10,387,8,4,2,31,7,20,3,127,73,21,72,3,6,31,8,56,27,227,23,303,21,7,17,62,250,2,403,1642,5,23,7
1235,33,23,7,6,34,26,33,18,6,2,6,166,97,8,1,8,5,6,17,3,57,22,14,13,4,320,88,133,29,8,13,23,398,22,13,14,11,25,98,4,31,99,16,30,16,7,9,16,4,7,37,99,3,167,10,6,57,12,4,840,23,10,42,5
1236,37,8,10,10,20,41,3,30,38,26,18,15,8,74,19,123,26,88,25,11,6,36,253,9,31,26,20,213,10,18,61,2,10,215,9,5,23,14,11,17,16,91,4,2,3,4,7,53,4,14,102,9,12,14,7,9,17,9,12,4,123,1,60,9
1237,35,13,31,8,28,3,14,5,119,185,54,92,18,30,10,8,26,11,73,53,29,35,251,150,275,19,15,13,38,11,14,17,18,7,3,34,13,39,5,23,22,666,214,2,17,15,14,11,5,13,141,24,10,312,5,7,16,7,37,278,13,860,11,15
1238,34,5,3,3,7,36,5,18,22,20,16,340,9,6,2,7,150,5,4,14,12,55,9,263,8,82,8,20,17,23,53,11,34,20,14,6,31,23,65,11,19,10,1277,21,8,20,4,50,440,5,26,2289,9,13,15,786,46,7,227,5,103,1105,23,29
1239,4,19,4,26,4,80,9,27,9,10,11,9,6,362,16,26,7,31,5,5,14,42,7,80,0,19,5,18,3,95,143,12,7,8,27,26,20,35,13,2590,29,14,9,19,20,9,167,14,111,14,3,785,5,3,5,335,30,4,19,6,11,3,27,6
1240,10,8,3,17,122,46,36,15,25,1258,6,0,4,1,31,10,42,6,13,6,14,327,12,7,14,3,20,7,1,9,29,7,100,4,7,4,12,8,7,20,2,15,9,147,10,27,35,8,7,21,13,5,27,20,8,8,18,43,11,14,96,351,10,6
1241,34,10,11,8,31,34,3,42,36,5,3,28,6,12,6,3,6,175,8,6,2926,29,142,4,10,67,19,15,35,13,11,12,13,57,11,16,2,16,11,23,6,530,12,8,10,27,15,9,332,11,15,86,7,1,5,8,6,15,11,14,14,2007,133,835
1242,15,13,12,11,53,17,33,5,8,33,4,1696,10,19,44,98,3,14,6,10,48,240,36,16,31,10,13,7,7,6,10,31,76,26,8,83,11,6,15,43,4,92,25,10,14,21,26,24,3,4,126,14,70,81,21,513,12,62,11,18,34,6,13,6
1243,2,12,4,3,3,44,4,2,52,8,41,72,11,5,36,5,6,16,4,20,12,39,18,43,171,36,28,38,5,6,20,450,71,14,74,10,617,30,8,538,8,39,9,7,20,8,6,5,21,11,11,8,5,38,211,13,37,3,4,10,12,40,11,5
1244,10,27,6,17,7,235,359,29,13,7,4,103,24,48,54,10,65,8,13,4,3,31,133,3,30,34,9,57,13,175,16,44,12,50,168,29,42,81,2,20,9,9,9,9,19,12,4,52,114,14,9,33,3,1,224,19,7,3,11,7,8,7,4,10
1245,27,38,458,6,44,46,26,34,7,43,15,22,33,4,4,17,12,9,17,34,9,26,64,52,96,1378,13,12,94,19,6,11,5,10,70,6,6,32,397,11,13,1646,14,21,356,4,9,21,206,23,14,17,397,11,21,7,186,3,63,8,6,3,5,20
1246,19,8,10,10,50,7,85,11,5,49,2,9,154,9,12,85,48,12,18,110,4,4,7,61,11,729,3,43,2,16,13,10,9,16,39,18,136,28,6,28,19,1422,14,8,13,5,6,7,5,10,4,29,9,7,10,10,19,22,23,48,15,4,29,31
1247,211,16,215,12,76,17,9,7,7,38,7,267,15,2961,14,7,24,6,11,8,25,2,28,50,96,411,24,74,20,3,30,9,8,71,7,8,6,6,36,7,56,49,16,4,11,7,14,21,321,8,4,19,19,4,27,27,31,44,8,490,41,9,27,12
1248,4,11,120,17,13,49,125,8,21,16,12,41,567,12,81,7,169,26,3,105,14,11,19,44,9,38,56,5,32,58,10,19,9,6,20,19,218,50,10,24,4,19,24,4,45,3083,41,5,13,10,6,10,378,42,14,38,7,15,465,6,34,4,4,22
1249,15,27,413,43,9,10,25,24,6,27,1,4,31,69,142,8,60,35,8,1674,72,15,13,22,32,128,3,11,76,550,145,86,5,6,8,131,6,13,12,4,6,14,13,148,16,122,60,2,120,59,7,5,71,70,2055,11,503,17,47,6,17,29,6,24
1250,84,15,5,399,23,9,16,278,5,13,11,36,27,7,2,30,0,18,3,11,4,12,3,72,3,37,11,16,16,7,3,3,57,1209,17,45,14,263,82,16,7,9,57,12,9,16,43,1,41,3,16,9,21,27,5,7,48,12,11,6,13,20,9,26
1251,9,2,8,9,20,179,523,26,12,6,10,6,10,15,24,9,16,15,43,4,217,7,8,32,113,196,10,13,13,6,6,13,102,10,17,8,8,11,11,4,19,3,4,4,78,12,5,4,8,13,9,15,484,24,11,4,5,8,13,10,2,29,42,14
1252,17,50,48,98,95,640,489,11,10,1,5,89,136,3,3,78,273,10,6,17,2,7,5,25,5,10,32,6,27,9,17,5,2892,6,35,10,8,27,14,26,45,5,35,18,5,5,7,47,26,58,12,3,17,11,8,10,18,5,5,11,227,13,8,27
1253,74,43,7,4,31,21,15,30,461,59,7,16,7,4,9,10,12,19,6,6,3,11,21,9,6,1387,5,8,14,17,3,261,8,18,46,140,8,117,80,5,169,5,30,786,17,51,11,4,5,3,37,2,45,13,43,741,7,17,23,15,56,3,31,9
1254,16,11,9,1116,76,8,43,14,103,8,31,9,29,12,8,68,72,17,186,3,9,3,55,7,9,16,14,16,19,866,18,8,3,44,169,302,2,10,5,4,862,70,16,27,11,128,5,11,10,15,21,93,3,13,61,21,15,22,297,11,3,695,14,400
1255,175,75,39,56,15,808,5,5,3,2,7,66,96,23,25,45,2107,13,44,2,20,9,1169,4,19,7,6,34,5,15,8,19,20,14,147,33,19,20,14,63,6,11,46,14,8,25,91,19,18,5,8,22,570,9,55,32,8,8,3,4,12,20,12,5
1256,2,20,17,1,152,5,10,22,115,7,8,47,7,19,11,79,1,8,9,726,15,15,27,46,19,5,9,11,44,54,10,16,7,11,7,8,1581,18,19,11,20,25,49,5,11,79,61,12,168,225,5,11,11,7,36,112,37,1,3,12,21,4,5,5
1257,11,10,40,14,8,22,657,185,9,25,55,6,71,7,31,5,28,6,1158,85,10,33,5,6,100,4,218,3,15,13,11,28,16,187,169,597,3,14,33,57,5,1,46,450,9,9,91,10,49,20,30,2,360,18,9,19,51,2,5,97,5,22,155,6
1258,6,10,3,15,25,2,4,4,28,6,23,269,3,81,4,15,16,25,23,17,5,10,185,4,11,40,13,1165,22,11,9,9,18,884,7,29,48,9,29,38,12,14,177,116,10,3,62,10,5,4,8,11,93,9,3,2,14,7,16,13,6,6,7,522
1259,6,9,5,154,6,25,6,18,5,6,54,14,11,4,28,42,15,31,17,15,13,50,7,8,4,5,14,23,13,22,26,3,10,54,1,140,19,178,19,12,21,8,51,7,24,3,28,343,5,7,1519,10,8,29,6,6,486,164,1,8,8,105,5,16
1260,4,6,20,589,15,1,99,23,435,682,11,18,5,3,4,62,179,3,23,3,75,510,21,3,20,36,8,21,10,8,16,17,20,4,62,9,8,6,11,2,22,7,437,14,36,3,2,5,1735,23,7,341,12,15,1,42,5,19,66,9,13,39,7,21
1261,14,3,11,35,13,13,12,8,2,59,5,13,16,14,38,551,30,44,23,63,177,8,15,37,8,26,10,4,68,183,42,412,83,70,14,14,7,7,22,3,21,4,13,6,39,8,9,29,214,10,1306,21,14,190,2715,37,238,3,7,28,11,16,10,129
1262,15,1685,30,20,3,20,5,60,165,167,23,4,29,15,328,7,9,5,2753,7,141,123,10,26,109,11,210,12,4,9,8,28,247,4,21,130,7,72,12,8,8,7,9,22,52,65,6,15,14,10,27,186,4,10,11,25,226,54,7,0,1705,6,342,1
1263,21,89,63,26,36,569,2,452,24,6,3,1,4,125,5,19,2,20,49,5,18,8,145,68,80,9,4,9,16,16,44,2,5,14,19,1967,1273,3,501,39,4,4,11,49,33,11,84,17,7,1217,418,52,10,3,11,5,7,1179,3,8,13,11,15,426
1264,4,158,76,26,13,6,8,10,3,6,9,15,30,15,26,190,197,44,23,85,12,9,103,63,9,19,10,16,17,25,4,46,23,23,5,6,30,7,13,96,29,11,19,49,128,4,24,74,10,9,14,0,6,29,2,10,1,70,8,8,576,12,25,4
1265,16,39,5,10,8,6,9,3,2,8,1,4,16,5,57,48,4,8,12,24,16,14,23,11,18,22,69,9,550,13,7,515,63,12,16,30,3,11,3,12,22,14,4,58,4,22,11,4,17,23,11,7,9,3,28,9,5,7,17,188,3,38,5,3058
1266,6,7,77,14,2465,3,1454,11,9,21,39,2,4,14,575,36,91,13,38,19,28,2,124,11,6,39,14,17,4,30,9,19,18,543,11,7,66,106,233,29,32,23,4,9,4,12,6,60,2,3,26,55,0,68,16,8,711,27,97,117,6,46,5,15
1267,11,60,54,4,2,36,215,24,6,10,14,20,2,15,15,59,19,17,15,13,182,28,1055,9,152,5,16,13,11,16,25,17,6,29,18,11,1341,6,10,3,1088,27,14,17,5,135,1302,19,30,3,53,9,4,4,10,122,293,23,5,5,242,9,7,110
1268,219,7,6,5,8,7,5,4,12,4,170,19,140,6,15,12,190,47,19,37,8,19,230,25,3,5,1,55,143,71,3,8,27,62,7,34,19,33,75,33,61,1149,12,39,39,25,32,10,16,32,30,18,6,80,71,14,9,41,33,11,42,11,4,54
1269,2,13,20,9,35,20,52,4,47,7,18,175,15,17,53,9,77,8,9,8,8,32,3,13,286,11,7,33,0,6,8,9,57,39,23,7,40,10,15,20,20,9,41,128,28,85,21,5,7,26,33,66,30,71,760,20,54,27,87,8,12,15,181,15
1270,42,11,51,8,11,42,9,8,65,28,49,22,978,4,24,5,16,23,22,25,40,26,7,4,7,20,219,12,3,3,23,6,27,13,7,13,12,25,110,1,19,54,7,12,6,415,93,19,19,44,62,82,24,14,1,25,9,6,4,5,34,13,14,86
1271,2,128,14,10,26,976,4,6,53,14,35,15,27,21,5,21,171,5,7,13,323,115,3510,14,12,123,10,159,10,26,13,12,12,11,2582,5,18,5,25,331,11,13,9,3,21,22,40,11,74,10,44,17,11,11,20,35,11,2,57,20,35,249,20,31
1272,65,11,8,26,128,3,471,37,11,15,10,11,24,28,38,21,13,5,54,3,13,29,7,7,19,5,9,16,12,7,36,26,34,7,6,48,121,439,6,32,10,3,19,11,21,5,5,8,10,11,17,4,11,402,2,16,7,52,5,2,6,5,27,166
1273,4,8,10,4,17,160,22,11,29,3,37,13,24,4,18,51,25,5,11,22,68,3,29,23,17,11,12,9,6,5,238,6,8,11,370,12,11,4,22,10,13,466,151,12,11,72,40,17,4,35,15,159,31,28,13,12,13,53,3,44,184,32,6,13
1274,46,57,18,30,3,44,231,50,75,33,2,9,7,24,6,32,22,31,56,82,8,32,9,93,10,43,4,4,7,11,34,71,42,41,4,74,0,11,235,5,18,301,9,4,9,3,9,68,26,24,332,94,9,75,3,86,12,7,5,9,26,16,7,10
1275,12,8,3,36,7,9,5,13,13,38,4,4,124,13,11,14,7,8,11,11,9,4,349,11,48,43,70,110,5,3,8,17,23,43,14,26,79,23,5,30,18,13,12,26,3,63,96,22,10,74,7,6,5,93,462,3,48,10,3,5,20,26,139,176
1276,35,2,92,17,12,6,6,3,14,40,17,2,3070,2,39,8,162,44,43,15,96,8,8,6,3,48,5,3,18,11,6,154,15,19,17,4,36,1321,138,188,12,9,6,50,40,2,10,10,51,24,6,7,164,22,1726,4,6,70,13,39,8,10,4,6
1277,6,42,11,11,10,10,4,15,15,118,264,4,28,128,3,18,5,9,493,9,10,12,31,35,11,6,34,73,4,110,323,22,90,14,6,40,11,47,0,8,7,212,43,25,34,50,4,41,41,432,1608,12,322,13,9,38,5,18,1092,10,6,10,7,6
1278,28,15,28,4,2,28,13,19,5,69,14,5,78,19,11,24,7,148,16,5,25,50,2,367,7,3,11,6,25,253,262,76,13,8,34,15,9,45,3,2,12,303,56,11,12,18,7,15,40,6,10,9,18,27,25,18,5,10,19,6,142,237,19,1100
1279,2,28,34,53,23,38,101,140,32,10,97,198,1077,3,10,12,8,15,359,91,25,8,5,5,36,17,5,760,4,18,49,5,67,9,7,9,173,7,45,9,7,17,7,23,30,9,49,44,6,3,495,49,4,13,6,5,2,48,52,4,23,44,32,17
1280,65,7,27,12,12,11,23,560,20,85,17,31,63,16,5,7,25,12,8,10,4,92,65,21,10,10,13,104,103,7,10,9,29,12,156,22,18,2,55,76,4,4,310,25,12,8,4,8,56,7,4,8,7,15,18,102,2,29,17,11,110,10,19,17
1281,603,15,41,246,24,2,7,19,13,33,31,14,3,9,15,27,8,5,6,11,17,6,4,9,15,20,14,19,10,7,317,32,33,12,5,34,24,34,11,3,1110,14,91,22,16,4,11,247,20,420,7,13,9,15,16,6,9,42,9,65,51,33,11,144
1282,7,53,11,12,3,12,7,55,31,7,6,18,3,3,14,12,66,6,6,7,23,15,11,78,30,17,5,17,3,572,10,2851,14,7,2,125,7,16,35,8,37,10,19,8,408,1860,457,5,16,17,7,70,25,63,5,6,150,76,16,22,43,60,599,487
1283,27,5,8,2,4,10,7,30,11,26,4,2,8,35,1567,6,18,6,14,16,444,98,5,19,10,282,17,8,33,8,74,10,25,4,227,52,95,7,110,16,26,25,52,6,17,0,6,54,329,7,12,23,9,9,8,3,22,26,133,28,31,29,6,22
1284,57,18,65,10,25,26,130,9,6,10,24,6,12,17,31,4,7,21,2,32,341,4,101,35,7,3,6,8,5,306,5,11,9,23,5,67,116,4,51,11,21,16,707,8,6,30,314,132,160,51,15,22,14,13,11,21,19,7,2,343,33,10,5,22
1285,9,41,41,96,41,68,10,16,120,280,31,2,10,7,17,28,4,6,5,9,11,77,18,8,86,11,7,24,50,1595,28,6,12,13,6,12,10,3,964,10,8,2,11,1134,3,5,57,121,9,79,17,7,63,42,15,38,10,18,7,66,10,59,9,20
1286,17,6,30,13,18,17,5,24,96,3,5,106,13,16,482,8,21,6,4,6,98,52,44,11,44,17,28,62,46,5,51,254,55,4,40,308,4,7,7,481,63,7,16,2,34,38,122,4,4,13,7,91,36,99,69,21,30,169,5,6,15,34,55,11
1287,9,50,2421,1,4,26,19,36,84,194,14,52,12,260,14,13,6,14,19,5,8,903,14,4,10,7,17,7,4,51,7,17,2,9,84,12,2,16,1,3,12,8,4,677,61,1508,14,6,1,14,8,103,270,45,24,3,50,6,26,5,67,5,7,16
1288,37,23,14,95,34,156,9,466,13,12,6,2252,3,8,26,14,27,20,2,18,344,720,12,11,16,12,100,16,12,17,9,17,15,17,6,21,8,7,14,23,8,40,81,22,8,2,141,7,5,3,14,14,11,27,126,5,22,29,468,10,23,8,224,150
1289,39,5,41,78,5,4,28,130,65,29,76,11,18,46,5,155,21,60,6,14,37,11,23,33,7,14,71,19,12,16,15,88,17,8,19,26,13,11,90,1,2,438,23,46,17,10,13,20,51,12,4,13,55,16,13,4,9,12,21,8,302,35,19,18
1290,5,12,11,7,218,6,6,4,25,303,37,22,9,21,9,21,22,66,81,7,10,6,3,7,12,29,9,8,176,29,20,3,2,20,2,9,17,4,11,62,5,15,8,7,5,265,10,674,11,28,8,27,7,342,44,9,21,24,12,8,13,18,7,86
